Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Description,
Q7U563,SYNW1845,2,2,4.10451E-05,4.44809E-06,4.45745E-05,4.96462E-05,3.22159E-05,8.15115E-05,2.20303E-05,2.36218E-05,3.87356E-05,1.09938E-05,1.46726E-05,9.66663E-06,1.37498E-05,2.78482E-05,6.62343E-06,1.26822E-05,8.39779E-06,2.72312E-05,3.00226E-05,5.44579E-05,2.81292E-05,1.17777E-05,1.60738E-05,1.61038E-05,0.049790886,1.813897887,0.440650543,0.936935992,0.230402763,1.364770229,0.299953302,1.36731079,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1845 PE=4 SV=1,
Q7U3X2,SYNW2305,2,2,3.12006E-06,3.72966E-06,3.94579E-06,3.7884E-06,4.46691E-06,5.89158E-06,1.92304E-06,4.43273E-06,9.15175E-06,3.83411E-06,5.0574E-06,1.33059E-06,2.47105E-06,1.78483E-06,2.32686E-08,2.69665E-06,3.74056E-06,1.28879E-05,3.5985E-06,4.71563E-06,5.16917E-06,3.40737E-06,1.42638E-06,6.4417E-06,0.05732272,1.31044371,0.247536515,1.436479071,0.045956976,0.418617008,0.275161762,1.890521819,Probable O-succinylbenzoic acid--CoA ligase (OSB-CoA synthetase) OS=Synechococcus sp. (strain WH8102) OX=84588 GN=menE PE=4 SV=1,
Q7U3L3,SYNW2418,2,2,7.74186E-06,6.85771E-06,7.18578E-06,9.93552E-06,1.01035E-05,7.80522E-06,1.22195E-05,1.10172E-05,6.2152E-06,7.43025E-06,6.65881E-06,2.67172E-06,6.7411E-06,1.03517E-05,4.45126E-06,1.05314E-05,1.42661E-05,1.04543E-05,7.26178E-06,9.28143E-06,9.81728E-06,5.58693E-06,7.18134E-06,1.17506E-05,0.059014872,1.278119646,0.142355417,1.351910977,0.167819903,1.285382821,0.028295955,2.103228131,MazG family protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2418 PE=4 SV=1,
Q7U458,SYNW2214,2,2,5.27945E-05,6.19494E-05,4.67274E-05,5.43977E-05,7.24337E-05,5.78747E-05,4.41555E-05,8.22583E-05,7.39749E-05,5.23251E-05,7.24689E-05,3.58009E-05,8.06667E-05,0.00011129,2.37359E-05,8.08682E-05,5.94961E-05,9.80486E-05,5.38238E-05,6.15687E-05,6.67963E-05,5.35316E-05,7.18976E-05,7.9471E-05,0.064085259,1.143895346,0.179603186,1.241018147,0.17904875,1.343086066,0.177692501,1.48456097,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2214 PE=3 SV=1,
Q7U5H1,SYNW1736,2,2,3.98149E-06,7.6087E-06,3.00697E-06,2.93142E-06,4.1551E-06,1.86267E-06,1.93745E-06,5.51817E-06,4.90022E-06,2.67292E-06,6.7436E-06,1.48592E-06,1.37195E-06,1.08705E-05,9.21496E-07,2.66067E-06,1.99801E-05,1.53102E-06,4.86572E-06,2.98307E-06,4.11861E-06,3.63414E-06,4.38798E-06,8.05728E-06,0.069437804,0.613077963,0.314248646,0.846455436,0.350394406,1.207432282,0.210610025,2.217104784,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha OS=Synechococcus sp. (strain WH8102) OX=84588 GN=accA PE=3 SV=1,
Q7U662,SYNW1478,2,2,5.53902E-07,1.46385E-06,3.80645E-06,8.83908E-07,2.82395E-06,4.27264E-06,2.53032E-06,7.3363E-06,9.62123E-07,9.9408E-07,9.59397E-07,1.59022E-06,9.96718E-07,3.661E-06,1.86752E-06,1.63467E-06,4.13477E-06,1.58621E-06,1.9414E-06,2.66016E-06,3.60958E-06,1.18123E-06,2.17508E-06,2.45188E-06,0.078034366,1.370228078,0.288100394,1.859264702,0.183077644,1.841366839,0.160297392,2.075698262,Threonine--tRNA ligase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=thrS PE=3 SV=1,
Q7U841,SYNW0783,2,2,3.02784E-06,2.09679E-06,1.66277E-06,5.54199E-06,1.18969E-05,4.37954E-06,3.00346E-05,5.4262E-05,5.63766E-06,2.33643E-06,2.60665E-06,3.56729E-06,2.4663E-05,3.31273E-05,2.13716E-06,1.81547E-05,2.93502E-06,8.32138E-06,2.26246E-06,7.2728E-06,2.99781E-05,2.83679E-06,1.99758E-05,9.8037E-06,0.085801817,3.214549748,0.092321716,13.25019538,0.107770223,7.041696277,0.134785549,3.455910058,UDP-3-O-acylglucosamine N-acyltransferase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=lpxD PE=3 SV=1,
Q7U7X6,SYNW0853,2,2,1.02275E-06,7.77099E-07,3.17669E-06,5.52607E-06,1.38857E-05,5.73552E-06,1.95833E-05,0.000330614,0.000166125,1.86201E-06,6.9827E-07,2.62803E-05,1.14932E-05,0.000193696,1.35868E-05,1.07441E-05,0.000396889,0.000185294,1.65884E-06,8.38242E-06,0.000172107,9.61352E-06,7.29253E-05,0.000197643,0.086882791,5.053165507,0.09927037,103.7513956,0.216868588,7.585703737,0.118649273,20.55881778,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0853 PE=4 SV=1,
Q7U5K5,SYNW1698,2,2,3.51979E-06,7.02853E-06,4.26195E-06,6.36151E-06,7.09758E-06,6.82297E-06,4.97878E-06,2.3879E-06,7.54183E-06,1.45327E-06,3.22767E-06,2.21803E-06,1.86684E-06,2.83016E-06,1.55036E-06,3.90736E-06,4.43209E-06,2.99812E-06,4.93676E-06,6.76069E-06,4.96951E-06,2.29966E-06,2.08245E-06,3.77919E-06,0.087158113,1.36945875,0.495166273,1.006633244,0.286302119,0.905547919,0.049283603,1.643370945,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1698 PE=4 SV=1,
Q7U3M6,SYNW2405,2,2,1.53159E-05,1.38171E-05,4.10924E-06,1.59236E-05,1.54966E-05,8.19414E-06,1.83296E-05,2.68093E-05,1.19263E-05,1.47158E-05,1.57585E-05,2.09175E-05,3.04463E-05,3.31343E-05,3.69194E-06,1.76473E-05,2.109E-05,2.29558E-05,1.10808E-05,1.32048E-05,1.90217E-05,1.71306E-05,2.24242E-05,2.05644E-05,0.087407893,1.191685245,0.05514371,1.716646065,0.342394537,1.309011664,0.03655931,1.200446469,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2405 PE=4 SV=1,
Q7U9L5,SYNW0239,2,2,1.99662E-06,1.35409E-05,5.31845E-06,2.23362E-05,6.73223E-05,1.43341E-05,3.91497E-05,0.000216518,5.36259E-05,1.40225E-06,6.55962E-06,8.7395E-06,0.0002168,0.000149438,3.86048E-06,7.23687E-05,3.69649E-05,8.2953E-05,6.95198E-06,3.46642E-05,0.000103098,5.56712E-06,0.000123366,6.40955E-05,0.087648543,4.986237567,0.107109179,14.83002443,0.105385502,22.15980243,0.026688997,11.5132249,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0239 PE=4 SV=1,
Q7U6W0,SYNW1226,2,2,4.35191E-05,5.11368E-05,3.25037E-05,0.000766783,0.001092255,4.40614E-05,0.004729511,0.003094201,0.001788263,4.19057E-05,4.49796E-05,9.27374E-05,0.000431515,0.001923551,8.29468E-05,0.000692781,0.005818901,0.000908972,4.23866E-05,0.000634366,0.003203992,5.98742E-05,0.000812671,0.002473552,0.095604314,14.96622157,0.032499559,75.58982532,0.160194775,13.57296358,0.143751015,41.31245338,50S ribosomal protein L33 OS=Synechococcus sp. (strain WH8102) OX=84588 GN=rpmG PE=3 SV=1,
Q7U8J1,SYNW0626,2,2,8.21962E-07,7.84793E-07,7.07388E-07,7.92201E-07,5.54716E-07,6.2251E-07,3.01203E-07,0,6.88786E-07,2.31421E-06,1.14616E-06,6.26494E-07,7.39998E-07,7.11159E-07,3.47861E-08,6.66053E-07,3.78311E-07,0,7.71381E-07,6.56476E-07,3.29996E-07,1.36229E-06,4.95314E-07,3.48121E-07,0.097175007,0.851039297,0.094230513,0.427799423,0.067771143,0.363590477,0.043304488,0.255542075,Ribosomal RNA small subunit methyltransferase G OS=Synechococcus sp. (strain WH8102) OX=84588 GN=rsmG PE=3 SV=1,
Q7U636,SYNW1504,2,2,3.68042E-06,2.81034E-06,5.5086E-06,9.73879E-06,1.30438E-05,5.62685E-06,4.51046E-06,1.39212E-05,1.44278E-05,5.69064E-06,3.3181E-06,2.07121E-06,5.29256E-06,8.44743E-06,2.10426E-06,4.27497E-06,6.51843E-06,4.05127E-05,3.99979E-06,9.46981E-06,1.09531E-05,3.69332E-06,5.28142E-06,1.7102E-05,0.101680253,2.367580156,0.078071753,2.738431242,0.232677604,1.429992959,0.199166965,4.63053426,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1504 PE=4 SV=1,
Q7U734,SYNW1152,2,2,3.18295E-05,1.50071E-05,4.91736E-05,3.48489E-05,2.1602E-05,7.19036E-05,2.95156E-05,6.4846E-05,4.07625E-05,2.86058E-05,1.02121E-05,3.06155E-05,4.66149E-05,1.44402E-05,6.25626E-05,2.23165E-05,3.718E-05,9.74497E-05,3.20034E-05,4.27848E-05,4.50413E-05,2.31445E-05,4.12059E-05,5.23154E-05,0.108663339,1.336883649,0.276839388,1.40739187,0.076295414,1.780376967,0.150795705,2.260384711,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1152 PE=4 SV=1,
Q7U4X6,SYNW1937,2,2,1.91238E-06,1.18075E-06,1.51507E-06,2.13599E-06,1.16049E-06,1.79705E-06,3.95115E-06,4.80207E-06,1.20969E-05,1.45746E-06,2.14817E-06,1.57782E-06,2.85929E-06,6.0931E-06,2.1484E-07,1.03065E-06,1.04832E-05,4.59315E-06,1.53607E-06,1.69784E-06,6.95003E-06,1.72782E-06,3.05574E-06,5.369E-06,0.111310561,1.105318882,0.087580497,4.524564563,0.238802768,1.768558764,0.144650612,3.107393549,Similar to tRNA-(MS[2]IO[6]A)-hydroxylase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1937 PE=4 SV=1,
Q7U3W0,SYNW2317,2,2,6.67423E-06,5.46726E-06,6.3382E-06,9.08614E-06,5.28994E-06,1.02421E-05,4.05567E-06,1.5817E-06,4.3583E-06,1.11026E-05,1.29403E-05,1.45576E-06,2.60179E-06,2.53621E-06,9.25288E-06,4.38137E-06,1.019E-06,1.24175E-06,6.1599E-06,8.20607E-06,3.33189E-06,8.49953E-06,4.79696E-06,2.21404E-06,0.1141305,1.332175637,0.018522756,0.540900278,0.293579473,0.56437963,0.102297562,0.260490208,Putative L-asparaginase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=yccC PE=4 SV=1,
Q7U4A7,SYNW2164,2,2,1.71812E-06,9.44077E-07,2.59712E-06,3.11126E-06,2.1879E-06,2.42036E-06,1.25171E-06,6.79484E-07,2.71479E-06,2.10309E-06,1.01428E-06,1.27113E-06,9.75668E-07,8.65483E-07,5.38524E-07,1.84675E-06,2.09583E-06,3.20035E-06,1.7531E-06,2.57317E-06,1.54866E-06,1.46283E-06,7.93225E-07,2.38098E-06,0.121417049,1.467782489,0.177495285,0.883382327,0.071320018,0.542252917,0.142878436,1.627647594,Phosphoadenylyl-sulfate reductase (thioredoxin) OS=Synechococcus sp. (strain WH8102) OX=84588 GN=cysH PE=3 SV=1,
Q7U7S7,SYNW0904,2,2,3.86382E-06,5.22383E-06,1.2007E-05,8.98181E-06,2.57875E-05,1.4172E-05,1.41306E-05,2.40421E-05,4.05272E-05,4.02523E-06,6.7204E-06,8.76242E-06,5.68627E-06,6.62335E-06,1.17293E-05,8.9628E-06,1.40264E-05,1.39768E-05,7.03156E-06,1.63137E-05,2.62333E-05,6.50268E-06,8.01296E-06,1.2322E-05,0.122622924,2.320074227,0.033911625,3.730792271,0.115488008,1.23225543,0.0080537,1.894908603,Two-component response regulator OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0904 PE=4 SV=1,
Q7U845,SYNW0779,2,2,1.58529E-06,6.04222E-06,6.08772E-06,4.36767E-07,1.1809E-06,5.58843E-06,4.85367E-07,1.30425E-06,9.84396E-06,1.90089E-06,3.97424E-06,7.92417E-06,1.1063E-06,2.68568E-06,5.14036E-07,2.39697E-06,2.90288E-06,2.6064E-06,4.57174E-06,2.40203E-06,3.87786E-06,4.59977E-06,1.43534E-06,2.63542E-06,0.125695044,0.525408398,0.402218039,0.848223058,0.137656337,0.312046015,0.187700211,0.57294572,Putative pre-16S rRNA nuclease OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0779 PE=3 SV=1,
Q7U9H3,SYNW0285,2,2,5.20509E-06,9.31085E-06,2.83978E-06,2.55048E-05,6.10976E-05,2.83157E-06,0.000219837,0.000612858,6.70221E-05,3.64167E-06,4.73861E-06,2.72475E-06,0.000155565,0.000418681,1.64184E-06,0.000125423,0.000217267,0.000134978,5.78524E-06,2.98113E-05,0.000299906,3.70168E-06,0.000191963,0.000159223,0.125926076,5.152996531,0.104344637,51.83978097,0.130249245,51.85828498,0.016165275,43.01365312,tRNA (guanine-N(7)-)-methyltransferase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=trmB PE=3 SV=1,
Q7U919,SYNW0440,2,2,4.70666E-06,4.63704E-06,2.71936E-06,4.67321E-06,5.55899E-06,3.15017E-06,1.78618E-05,5.97014E-05,1.12763E-05,2.17556E-06,3.80318E-06,2.9246E-07,4.95598E-06,3.31092E-05,7.14392E-07,7.45142E-06,0.000130364,6.25889E-06,4.02102E-06,4.46079E-06,2.96132E-05,2.0904E-06,1.29265E-05,4.80248E-05,0.125950371,1.109368041,0.11291245,7.364596287,0.181244737,6.183756817,0.186302625,22.9739733,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0440 PE=4 SV=1,
Q7U5L6,SYNW1687,2,2,0.000295135,0.00030043,9.71662E-05,8.10952E-05,0.000110477,0.000128599,0.000108901,0.000339265,0.000161008,0.00017794,0.000187229,0.000212114,0.000223752,0.000168908,3.37812E-05,0.000163815,0.000205214,9.13654E-05,0.000230911,0.000106724,0.000203058,0.000192428,0.000142147,0.000153465,0.126429439,0.462186531,0.379793929,0.879377662,0.264667809,0.738704217,0.225434677,0.797519238,NifU-like protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1687 PE=4 SV=1,
Q7U6B2,SYNW1427,2,2,0.000150921,5.77207E-05,0.000106316,0.000396591,0.000482903,6.69846E-05,0.000405391,0.000890198,0.000154006,0.000131946,9.59294E-05,2.13111E-05,0.000973422,0.000553074,4.55179E-05,0.000277495,0.000514478,0.000235382,0.000104986,0.000315493,0.000483198,8.30622E-05,0.000524004,0.000342452,0.1299337,3.005094525,0.124295998,4.602503082,0.101366062,6.308574368,0.043541512,4.122830296,Predicted flavoprotein involved in K+ transport (COG2072) OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1427 PE=4 SV=1,
Q7UA37,SYNW0063,2,2,1.6141E-06,2.28864E-06,3.22165E-06,1.40721E-05,3.8377E-05,3.38746E-06,0.000167284,0.000620654,0.000193402,2.4483E-06,3.32746E-06,3.30292E-06,6.13078E-05,0.000151155,3.5295E-06,9.78661E-05,0.000293536,0.000116136,2.3748E-06,1.86122E-05,0.000327113,3.02623E-06,7.19975E-05,0.000169179,0.131678131,7.837380054,0.078884276,137.7437799,0.1246053,23.79119377,0.058155036,55.90443526,ATP-dependent Clp protease ATP-binding subunit ClpX OS=Synechococcus sp. (strain WH8102) OX=84588 GN=clpX PE=3 SV=1,
Q7U3Z8,SYNW2278,2,2,1.85267E-05,2.39345E-05,6.78268E-06,2.26406E-05,4.22205E-05,8.30323E-06,3.55978E-05,5.74754E-05,1.81751E-05,1.53577E-05,1.96706E-05,7.97002E-06,7.33554E-05,6.47073E-05,7.28499E-07,4.14814E-05,5.74107E-05,5.70593E-05,1.64146E-05,2.43881E-05,3.70828E-05,1.43328E-05,4.62637E-05,5.19838E-05,0.132790204,1.485757919,0.0448036,2.259132851,0.125230306,3.22782755,0.014817146,3.626919852,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2278 PE=4 SV=1,
Q7U9F8,SYNW0300,2,2,5.29599E-05,5.76412E-05,1.98322E-05,3.87079E-05,3.00016E-05,2.24161E-05,1.75638E-05,3.09903E-05,2.63815E-05,3.93397E-05,3.38004E-05,1.27687E-05,7.36549E-05,6.22522E-05,2.54931E-05,4.97131E-05,1.74836E-05,1.17026E-05,4.34778E-05,3.03752E-05,2.49785E-05,2.86362E-05,5.38001E-05,2.62998E-05,0.136365833,0.698637602,0.142304485,0.574512659,0.029896075,1.878741533,0.395507553,0.918408885,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0300 PE=4 SV=1,
Q7U595,SYNW1812,2,2,1.13068E-05,9.77298E-06,3.50831E-06,3.57889E-06,4.17063E-06,4.75805E-06,5.70817E-07,4.63682E-07,4.53015E-07,7.32999E-06,8.08114E-06,4.0232E-06,2.45142E-06,3.60102E-07,1.69459E-06,1.84267E-06,2.38911E-07,2.37035E-07,8.19603E-06,4.16919E-06,4.95838E-07,6.47811E-06,1.50204E-06,7.72873E-07,0.137733576,0.508683884,0.041199039,0.060497326,0.042785728,0.231863368,0.019977502,0.119305312,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1812 PE=4 SV=1,
Q7TTY0,SYNW0074,2,2,8.61807E-06,6.72226E-06,3.47132E-06,8.85631E-06,1.70154E-06,1.48314E-06,9.07427E-06,1.08945E-05,6.75946E-06,7.18777E-06,5.80937E-06,2.75034E-07,4.121E-06,1.22697E-05,4.05007E-07,4.96355E-06,5.84043E-06,1.09687E-05,6.27055E-06,4.01366E-06,8.9094E-06,4.42406E-06,5.59856E-06,7.25756E-06,0.138405902,0.640081118,0.071375436,1.420832289,0.357789857,1.265481066,0.275337987,1.640477491,Putative Precorrin-8X methylmutase CobH OS=Synechococcus sp. (strain WH8102) OX=84588 GN=cobH PE=4 SV=1,
Q7UA56,SYNW0044,2,2,1.02716E-05,1.28146E-05,4.32665E-06,1.043E-06,1.2755E-06,6.48418E-06,4.84098E-07,1.84151E-06,6.55203E-06,3.57685E-06,4.32481E-06,4.92623E-06,1.62358E-06,7.96126E-07,1.92094E-06,9.88921E-07,1.52937E-06,4.61645E-06,9.1376E-06,2.93423E-06,2.95921E-06,4.27596E-06,1.44688E-06,2.37825E-06,0.140222804,0.32111567,0.140203294,0.323850197,0.012889565,0.338376001,0.06999981,0.556190747,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0044 PE=4 SV=1,
Q7U400,SYNW2276,2,2,1.89426E-06,8.20148E-07,1.58112E-07,2.39247E-07,2.82466E-07,2.02573E-07,2.97188E-07,4.21491E-07,3.0192E-07,3.66221E-07,2.94044E-07,8.00362E-08,7.16221E-07,3.69544E-07,4.52884E-08,1.1138E-06,1.4768E-07,3.69917E-07,9.57507E-07,2.41428E-07,3.402E-07,2.46767E-07,3.77018E-07,5.43799E-07,0.14374653,0.252142744,0.176457991,0.355297191,0.186432457,1.52782972,0.18439581,2.203692621,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2276 PE=4 SV=1,
Q7U409,SYNW2267,2,2,1.1851E-05,2.86474E-05,8.80394E-06,5.72041E-05,4.48555E-05,6.68964E-06,0.000205086,0.000356435,6.37826E-05,1.31084E-05,4.42855E-05,1.1993E-05,0.000202378,0.000325381,3.74694E-07,0.000223676,0.000191334,0.000115878,1.64341E-05,3.62497E-05,0.000208434,2.3129E-05,0.000176044,0.000176963,0.144029974,2.205760697,0.067500958,12.68301798,0.109442334,7.611424366,0.019125958,7.651132483,Methylenetetrahydrofolate reductase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2267 PE=3 SV=1,
Q7U5I7,SYNW1720,2,2,1.02098E-05,1.82503E-05,1.5488E-05,5.27724E-06,7.34078E-06,1.65734E-05,1.08786E-05,8.46045E-06,9.09732E-06,6.60618E-06,1.7326E-05,1.34118E-07,1.25215E-06,6.65797E-06,6.08168E-06,3.73531E-06,9.49549E-06,6.15492E-06,1.46494E-05,9.73048E-06,9.47878E-06,8.02209E-06,4.66393E-06,6.46191E-06,0.145656439,0.664224625,0.117610275,0.647042869,0.281922704,0.581386106,0.368645412,0.805514539,Ham1 protein homolog OS=Synechococcus sp. (strain WH8102) OX=84588 GN=ham1 PE=4 SV=1,
Q7U8N4,SYNW0580,2,2,5.55169E-05,4.83204E-05,2.19717E-05,7.57596E-05,4.35555E-05,4.11202E-05,9.57776E-05,0.000157378,7.93699E-05,9.54097E-05,5.43467E-05,8.42921E-05,0.00012113,0.000118556,1.3199E-05,7.01147E-05,7.50386E-05,0.000146966,4.19363E-05,5.34784E-05,0.000110842,7.80162E-05,8.4295E-05,9.73732E-05,0.14640564,1.27522926,0.039729468,2.643098104,0.445179684,1.080480813,0.262832198,1.248115599,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0580 PE=4 SV=1,
Q7U7X3,SYNW0856,2,2,0,2.82427E-08,1.5862E-07,3.72292E-07,3.94702E-07,6.84352E-08,8.34103E-07,5.71289E-07,3.14544E-07,7.96964E-08,5.05568E-08,0,6.25859E-07,2.00528E-07,0,1.00433E-07,0,0,6.22875E-08,2.78476E-07,5.73312E-07,4.34177E-08,2.75462E-07,3.34775E-08,0.146824952,4.470824555,0.06070902,9.204286318,0.145190552,6.344469889,0.342463191,0.77105687,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0856 PE=4 SV=1,
Q7U9P5,SYNW0208,2,2,7.98156E-06,1.45485E-05,9.23728E-06,1.12269E-05,2.39432E-05,8.76513E-06,1.34359E-05,4.0255E-05,2.6199E-05,6.93107E-06,1.30511E-05,7.04382E-06,1.17224E-05,2.03215E-05,3.61442E-06,1.69455E-05,2.61717E-05,7.63263E-05,1.05891E-05,1.46451E-05,2.663E-05,9.00865E-06,1.18861E-05,3.98145E-05,0.147000677,1.38303286,0.055852233,2.514844838,0.233715712,1.319411712,0.125413042,4.419585987,NAD(P)H-quinone oxidoreductase subunit K OS=Synechococcus sp. (strain WH8102) OX=84588 GN=ndhK PE=3 SV=1,
Q7TTW7,SYNW0653,2,2,3.08244E-06,6.7199E-06,1.98674E-06,9.31629E-07,7.96376E-07,2.41488E-06,4.44089E-07,6.94459E-07,2.84872E-06,1.12922E-07,1.00292E-06,9.67079E-08,1.74912E-07,1.20495E-07,1.49999E-08,2.03582E-07,3.94448E-07,3.33881E-10,3.92969E-06,1.38096E-06,1.32909E-06,4.04182E-07,1.03469E-07,1.99455E-07,0.150552116,0.351416956,0.160508032,0.33821755,0.206847552,0.25599531,0.215268354,0.493477881,PRECORRIN-2 C20-METHYLTRANSFERASE OS=Synechococcus sp. (strain WH8102) OX=84588 GN=cbiL PE=4 SV=1,
Q7U6K4,SYNW1334,2,2,0.000125824,7.9138E-05,4.60506E-05,0.000147981,8.23707E-05,4.78495E-05,0.000164653,0.00019034,0.000107675,8.3781E-05,7.85328E-05,9.39934E-05,0.000241087,0.000291371,4.86983E-05,0.000149913,0.000142449,0.000117207,8.36708E-05,9.27336E-05,0.000154223,8.54357E-05,0.000193719,0.000136523,0.150606757,1.108314989,0.04037162,1.843205578,0.150753125,2.267418704,0.033577163,1.597958185,NUDIX family protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=mutT PE=4 SV=1,
Q7U3Q0,SYNW2380,2,2,1.3347E-05,1.42802E-05,5.32455E-06,8.33343E-06,3.12676E-06,6.69467E-06,5.82552E-06,2.49349E-06,1.43759E-06,1.00007E-05,1.08544E-05,1.5857E-06,6.1338E-06,1.64522E-05,2.20474E-07,4.85291E-06,7.07241E-06,7.5245E-07,1.09839E-05,6.05162E-06,3.2522E-06,7.48026E-06,7.60215E-06,4.22592E-06,0.15286409,0.55095234,0.038608608,0.296087073,0.484787423,1.016295221,0.06249433,0.564943131,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2380 PE=4 SV=1,
Q7U4I8,SYNW2079,2,2,9.22872E-07,7.07462E-07,2.78311E-06,8.54635E-07,5.00865E-06,3.75703E-06,1.1695E-06,2.07603E-06,7.12046E-06,7.08237E-07,9.44469E-07,3.7266E-06,4.47279E-07,1.12721E-06,1.88742E-06,4.88758E-07,9.03196E-07,3.01019E-06,1.47115E-06,3.20677E-06,3.45533E-06,1.7931E-06,1.15397E-06,1.46738E-06,0.159208657,2.179776571,0.122739883,2.348729727,0.203464188,0.643561551,0.12409699,0.818347001,50S ribosomal protein L5 OS=Synechococcus sp. (strain WH8102) OX=84588 GN=rplE PE=3 SV=1,
Q7U506,SYNW1906,2,2,1.80487E-05,3.25143E-05,7.89232E-06,1.32181E-05,1.29833E-05,8.80228E-06,1.99995E-05,4.88746E-05,1.65882E-05,9.87218E-06,1.90837E-05,9.64625E-06,1.13338E-05,2.76727E-05,6.45737E-06,1.57161E-05,2.44787E-05,1.92566E-05,1.94851E-05,1.16679E-05,2.84874E-05,1.28674E-05,1.51546E-05,1.98171E-05,0.163858757,0.598810778,0.081526736,1.462009857,0.286497594,1.177754509,0.017527713,1.540106279,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1906 PE=4 SV=1,
Q7U4H4,SYNW2094,2,2,3.21678E-06,8.48205E-06,7.98607E-06,3.90585E-06,8.2427E-06,9.97715E-06,8.00025E-06,2.18203E-05,2.05549E-05,2.4625E-06,6.97395E-06,1.16917E-05,1.24415E-05,1.11167E-05,1.38957E-05,8.48121E-06,1.17402E-05,2.14E-05,6.56163E-06,7.37523E-06,1.67918E-05,7.04271E-06,1.24846E-05,1.38738E-05,0.167720107,1.123993385,0.032255762,2.559091083,0.072619346,1.77269739,0.022029706,1.969949747,30S ribosomal protein S9 OS=Synechococcus sp. (strain WH8102) OX=84588 GN=rpsI PE=3 SV=1,
Q7U6S3,SYNW1263,2,2,1.94645E-06,1.5423E-06,5.62647E-06,1.20047E-06,1.7959E-06,3.27463E-06,5.93964E-07,2.92145E-07,4.87824E-07,1.93834E-06,2.41395E-06,3.74359E-06,5.44394E-07,0,3.29088E-06,5.32425E-07,5.43625E-07,6.75216E-07,3.03841E-06,2.09033E-06,4.57978E-07,2.69863E-06,1.27843E-06,5.83755E-07,0.168971288,0.687970579,0.090616325,0.150729525,0.064477721,0.473731573,0.025350881,0.216315523,Riboflavin biosynthesis protein RibBA OS=Synechococcus sp. (strain WH8102) OX=84588 GN=ribA PE=3 SV=1,
Q7U8V8,SYNW0501,2,2,2.24637E-06,3.188E-07,6.08826E-06,7.82402E-06,9.25363E-06,3.88961E-06,1.26437E-05,4.04003E-06,5.29999E-06,2.31803E-06,6.83015E-07,6.77674E-06,3.90189E-06,3.46368E-06,1.62986E-06,3.9655E-06,3.46306E-06,4.25897E-06,2.88448E-06,6.98909E-06,7.32791E-06,3.25926E-06,2.99848E-06,3.89584E-06,0.169634681,2.422999187,0.152422947,2.540462516,0.46273546,0.91998666,0.365425372,1.195314353,Alanine dehydrogenase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=ald PE=3 SV=1,
