ID,day,organism,eggnog_predicted_gene_name,eggnog_predicted_gene_description,eggnog_predicted_COG,KEGG_predicted_gene_name,KEGG_predicted_KEGG_identifier,Marinobacter_LFC,Marinobacter_pvalue,Marinobacter_padj,Alteromonas_LFC,Alteromonas_pvalue,Alteromonas_padj,Thalassospira_1_LFC,Thalassospira_1_pvalue,Thalassospira_1_padj,Thalassospira_2_LFC,Thalassospira_2_pvalue,Thalassospira_2_padj,Pseudohoeflea_LFC,Pseudohoeflea_pvalue,Pseudohoeflea_padj,Community_LFC,Community_pvalue,Community_padj
1_735_MED4_genome,5,MED4,,,,,,-0.512370663,0.497207964,0.848094126,0.203461597,0.714939609,1,-0.114079867,0.836900954,0.94960823,-0.058541218,0.915241291,0.991386417,-0.080808465,0.914542564,0.988363766,0.189044684,0.735825448,0.876395701
1_735_MED4_genome,4,MED4,,,,,,-0.129184895,0.588934083,0.781313794,0.034877713,0.919589135,0.971423157,-0.185029528,0.473608113,0.649094945,-0.19442799,0.341700604,0.4066957,-0.437351413,0.012582145,0.05170155,-0.132362047,0.539429456,0.972450474
1_735_MED4_genome,2,MED4,,,,,,-0.352609535,0.195471777,0.268406922,-0.619474713,0.127719517,0.458347375,-0.80697674,0.091791509,0.498029146,-0.075464065,0.799236524,0.842663755,-0.60710834,0.025635138,0.044890703,-0.432588558,0.265295208,0.860144317
1_736_MED4_genome,2,MED4,,,None,,,-0.230419467,0.526705512,0.601546544,-0.494123742,0.325583626,0.603712496,-0.522466024,0.280153395,0.674841086,0.19674689,0.658888865,0.715908094,0.054103271,0.880189877,0.897952604,-0.255692928,0.576663821,0.90776364
1_736_MED4_genome,5,MED4,,,None,,,0.132385253,0.62167756,0.88989761,-0.259808543,0.128807446,1,-0.546932381,0.026166398,0.548815156,-0.045449368,0.831178504,0.975974271,0.082129713,0.779696678,0.976178952,0.089892508,0.551623151,0.78994485
1_736_MED4_genome,4,MED4,,,None,,,0.201849129,0.394703863,0.702894658,0.344382604,0.141214563,0.417949126,0.255701202,0.302914557,0.518521164,0.207075232,0.377872461,0.442617681,0.183492978,0.317465213,0.482858808,0.316967684,0.269148143,0.952968986
1_737_MED4_genome,2,MED4,,Alternative locus ID,S,,,-0.242090822,0.345227932,0.424504487,-0.587384779,0.210719323,0.524615206,-0.307703559,0.340133204,0.729481942,0.262611433,0.243645487,0.316887596,-0.208471706,0.364061329,0.428006006,-0.180221298,0.631755663,0.927276659
1_737_MED4_genome,4,MED4,,Alternative locus ID,S,,,-0.219869325,0.350443761,0.700302898,0.355852649,0.18468584,0.468708992,0.160447631,0.602023202,0.753902588,-0.157356203,0.559475762,0.618029292,0.251870495,0.197873622,0.358599272,0.271076276,0.417961437,0.952968986
1_737_MED4_genome,5,MED4,,Alternative locus ID,S,,,0.608599819,0.06988476,0.724256163,-0.032270794,0.919157331,1,0.178719378,0.532624044,0.804933903,0.436194723,0.170627876,0.898808268,0.440088921,0.214979571,0.893299861,0.384629304,0.206045638,0.594566885
1_738_MED4_genome,4,MED4,,,None,,,-0.338772802,0.240577676,0.700302898,-0.12580574,0.587239131,0.797797999,0.194216599,0.605166514,0.756021918,-0.688826487,0.001245648,0.004311513,-0.219407568,0.276581152,0.440280716,-0.036132511,0.843052108,0.99956951
1_738_MED4_genome,5,MED4,,,None,,,-0.298628249,0.489458844,0.844985612,0.010495905,0.929618356,1,0.501839894,0.061166547,0.548815156,0.108332464,0.629347103,0.939180825,-0.247357933,0.634438155,0.939796862,0.030351355,0.790291161,0.899910682
1_738_MED4_genome,2,MED4,,,None,,,-1.226046971,0.003502264,0.013783486,-0.957743025,0.058758575,0.437141231,-0.732611435,0.161189078,0.56110618,-1.129300625,0.015094703,0.034602534,-1.312556229,0.002605332,0.007550238,-0.614940426,0.127955942,0.860144317
1_739_MED4_genome,4,MED4,,Alternative locus ID,S,,,-0.160623372,0.653632222,0.8207574,0.236874098,0.042082619,0.296360829,-0.202276309,0.617963424,0.760966499,-0.73748034,0.000147971,0.001132122,-0.349577031,0.195637434,0.355527029,0.230708494,0.059269411,0.807493179
1_739_MED4_genome,5,MED4,,Alternative locus ID,S,,,0.101981688,0.606656344,0.88655286,-0.208160345,0.08279076,1,-0.327373452,0.109713508,0.559852193,-0.107702251,0.658370575,0.946554298,0.014422834,0.938459935,0.989409258,0.07253488,0.436096136,0.716630177
1_739_MED4_genome,2,MED4,,Alternative locus ID,S,,,-1.145998917,0.000349064,0.004081079,-0.883006979,0.039975733,0.437141231,-0.391450375,0.328895251,0.718965709,-1.041245965,0.001579424,0.007946306,-1.229890209,0.000152589,0.001177205,-0.243641574,0.37162988,0.860144317
1_74_MED4_genome,5,MED4,sufD,Alternative locus ID,O,sufD; Fe-S cluster assembly protein SufD,K09015,-0.078332172,0.820612414,0.961910362,0.19790935,0.369499792,1,0.174317654,0.371216909,0.698755262,0.089064835,0.703696131,0.949502779,0.080150896,0.776987409,0.975550857,0.182512959,0.231764424,0.609889669
1_74_MED4_genome,2,MED4,sufD,Alternative locus ID,O,sufD; Fe-S cluster assembly protein SufD,K09015,0.808148531,0.004894567,0.017189147,0.655584616,0.294186448,0.584417959,0.159746007,0.788532961,0.958109942,1.146817342,0.002516846,0.010533468,0.84681034,0.003908334,0.010118476,-0.285901358,0.445788605,0.874893221
1_74_MED4_genome,4,MED4,sufD,Alternative locus ID,O,sufD; Fe-S cluster assembly protein SufD,K09015,0.769343589,0.140089212,0.700302898,-0.023025103,0.909292857,0.967123262,0.814456477,0.111502715,0.375783711,1.208627175,0.0000821,0.00081296,1.069713157,0.006252375,0.031441919,0.221129112,0.304484059,0.952968986
1_740_MED4_genome,2,MED4,,Protein of unknown function (DUF3804),S,,,-1.164360489,0.000196874,0.003192439,-0.730273341,0.155342825,0.476098507,-0.395699955,0.352517001,0.736070826,-1.261083061,0.0000548,0.001826638,-1.305308987,0.0000112,0.00028798,-0.102062615,0.663572758,0.93173061
1_740_MED4_genome,5,MED4,,Protein of unknown function (DUF3804),S,,,0.291600648,0.19221929,0.724256163,-0.121536889,0.278139438,1,0.246727391,0.155086758,0.569305531,0.180259037,0.416500135,0.908851478,0.254039805,0.275428325,0.893299861,0.033276877,0.714601855,0.866635205
1_740_MED4_genome,4,MED4,,Protein of unknown function (DUF3804),S,,,-0.399484317,0.400184093,0.703027472,0.09859858,0.370798603,0.63506075,-0.696456842,0.170439568,0.408247395,-1.177362488,0.0000066,0.000247354,-0.364952883,0.281640594,0.443290016,0.126216638,0.337396432,0.952968986
1_741_MED4_genome,4,MED4,,Alternative locus ID,S,,,-0.852571105,0.184767145,0.700302898,-1.180192176,0.022435295,0.246427665,-1.822117524,0.013636077,0.366223526,-1.796134592,0.005986699,0.013341587,-1.870680592,0.000282575,0.003270043,-0.726358409,0.166105652,0.898889704
1_741_MED4_genome,2,MED4,,Alternative locus ID,S,,,-0.58193209,0.280160864,0.358792679,0.516050128,0.433253273,0.672968813,2.21632515,0.077174882,0.475576757,-2.108044517,0.009184101,0.024368313,-0.582506977,0.249836975,0.309237647,1.080770044,0.177943552,0.860144317
1_741_MED4_genome,5,MED4,,Alternative locus ID,S,,,-1.514458579,0.056055143,0.724256163,-0.599429275,0.427538753,1,-1.15270793,0.128206109,0.563694219,-1.393656047,0.07431163,0.898808268,-0.730620934,0.308588458,0.893299861,-0.995213706,0.200698886,0.594566885
1_742_MED4_genome,5,MED4,,Alternative locus ID,S,,,-0.336590685,0.399080185,0.824833158,-0.125861972,0.702962233,1,-0.286517694,0.513123148,0.797770456,-0.225424054,0.659646671,0.946554298,0.086968181,0.758847582,0.973763395,0.107193341,0.691922058,0.857536951
1_742_MED4_genome,2,MED4,,Alternative locus ID,S,,,-0.276122829,0.204845726,0.27888635,-0.108977213,0.700766257,0.844125668,-0.50883704,0.231215029,0.630961868,-0.020395715,0.89288708,0.92068496,-0.487520048,0.027161841,0.047021674,-0.241803624,0.529150563,0.900498641
1_742_MED4_genome,4,MED4,,Alternative locus ID,S,,,-0.212354489,0.368434508,0.700302898,0.398876843,0.090661998,0.355195762,-0.091171024,0.725415561,0.835946786,0.199552992,0.463767439,0.528095584,0.523627334,0.056757258,0.148543178,0.246022172,0.308131857,0.952968986
1_743_MED4_genome,5,MED4,,Alternative locus ID,S,,,-0.508458439,0.157398759,0.724256163,-0.41069717,0.061409961,1,-0.383823041,0.124346537,0.563694219,-0.623724467,0.044948845,0.898808268,-0.874166816,0.008094144,0.893299861,-0.087315342,0.669573926,0.847347317
1_743_MED4_genome,4,MED4,,Alternative locus ID,S,,,-0.781804335,0.019402663,0.700302898,0.471665989,0.021522344,0.246427665,-0.13976383,0.696965911,0.814101891,-0.278655222,0.106570365,0.148996849,1.354158627,0.000170212,0.002184823,0.49699791,0.143916072,0.894701538
1_743_MED4_genome,2,MED4,,Alternative locus ID,S,,,-1.189850174,0.020699438,0.047305565,-0.81842988,0.306895738,0.59370263,-1.177113277,0.040562438,0.433186095,-1.688438036,0.004824271,0.015605023,-1.76062003,0.001336947,0.004586206,-1.440090664,0.009048629,0.860144317
1_744_MED4_genome,5,MED4,,Alternative locus ID,S,,,0.235227111,0.317129435,0.768229061,0.030992514,0.81877104,1,0.203737444,0.294567927,0.654869729,0.312480245,0.227690646,0.898808268,0.275010716,0.337506801,0.893299861,-0.22181665,0.110838391,0.538950993
1_744_MED4_genome,4,MED4,,Alternative locus ID,S,,,0.051108224,0.841783548,0.917450569,-0.019101104,0.914023557,0.969443671,-0.130435776,0.600656103,0.75354651,0.212211675,0.212514709,0.269822046,0.438437404,0.013887601,0.055579335,-0.345109404,0.074182814,0.835938139
1_744_MED4_genome,2,MED4,,Alternative locus ID,S,,,-0.076917759,0.649776083,0.706910018,0.212893782,0.550145028,0.743574514,-0.134607664,0.770937225,0.949736214,0.319358003,0.097549731,0.14872463,0.2851562,0.134216703,0.181570625,-0.153528578,0.574973289,0.90776364
1_745_MED4_genome,5,MED4,,,None,,,-0.128943518,0.560991736,0.868807494,-0.211323098,0.242297631,1,-0.267308925,0.116648577,0.561372668,-0.202382414,0.300027882,0.898808268,0.045888851,0.836680496,0.983273311,-0.313671949,0.04442352,0.51374809
1_745_MED4_genome,2,MED4,,,None,,,-0.653836014,0.058763582,0.10423377,-0.18424749,0.717769222,0.851658231,-0.351659387,0.346211383,0.731159976,-0.060718642,0.858883684,0.89088313,-0.420362711,0.198967995,0.256006376,-0.417962571,0.281488396,0.860144317
1_745_MED4_genome,4,MED4,,,None,,,0.209437273,0.37437141,0.700302898,0.314331503,0.250812636,0.521139702,0.26447948,0.290909325,0.50769617,0.252797003,0.306689381,0.369604956,1.174919314,0.00000105,0.0000405,0.304827459,0.303560336,0.952968986
1_746_MED4_genome,5,MED4,,,None,,,-1.053219427,0.126202229,0.724256163,0.175959353,0.489994142,1,-0.007179101,0.977673711,0.997083323,-0.152917955,0.604026023,0.93635803,-0.433187486,0.476192438,0.899474604,-0.173993844,0.571741579,0.801447863
1_746_MED4_genome,2,MED4,,,None,,,-0.883647203,0.015284125,0.037884908,-0.895807179,0.17727155,0.494751255,-0.489826037,0.150422459,0.54779609,-1.083027349,0.003436375,0.012969109,-1.034277567,0.004342535,0.010918861,-0.438978568,0.235030285,0.860144317
1_746_MED4_genome,4,MED4,,,None,,,-0.80196815,0.025654118,0.700302898,-0.258310657,0.437532282,0.69290974,-1.1069626,0.00463344,0.366223526,-1.083302721,0.000118251,0.001007081,-1.088321622,0.0000625,0.001009454,-0.469979226,0.013044365,0.589651574
1_747_MED4_genome,2,MED4,,,None,,,0.04612601,0.893495889,0.913953995,-0.027891198,0.956722831,0.981765255,0.779250465,0.275691285,0.67465345,0.422322965,0.312621333,0.387448762,0.007966553,0.980882966,0.984984934,-0.150476307,0.717840254,0.944494695
1_747_MED4_genome,5,MED4,,,None,,,0.309124018,0.408272947,0.824833158,0.02031176,0.92254178,1,0.223386488,0.326703677,0.686194792,0.452265768,0.140387034,0.898808268,-0.165781108,0.653036214,0.94769586,0.386717721,0.069664813,0.531349434
1_747_MED4_genome,4,MED4,,,None,,,0.333125219,0.24366977,0.700302898,0.040835153,0.888038488,0.956449023,0.353171205,0.200626651,0.429180175,0.287117255,0.160802301,0.211286744,0.638136521,0.002928547,0.019601877,0.588149682,0.022270341,0.697492196
1_748_MED4_genome,4,MED4,,Alternative locus ID,S,,,-0.305090244,0.537850943,0.752774253,-0.168452694,0.486876326,0.726720608,-0.845952404,0.111378132,0.375783711,-1.292918035,0.001442258,0.004818396,-0.914733641,0.010244677,0.045137672,-0.270926396,0.343307185,0.952968986
1_748_MED4_genome,2,MED4,,Alternative locus ID,S,,,-0.789979737,0.007271929,0.021916202,-0.424723107,0.410698462,0.662515114,0.649117436,0.318357051,0.710760615,-1.51999864,0.000131338,0.002232754,-0.986555901,0.000900334,0.003566065,0.488245061,0.197839495,0.860144317
1_748_MED4_genome,5,MED4,,Alternative locus ID,S,,,0.144437993,0.672157054,0.910587941,-0.020138013,0.944363766,1,0.327744137,0.264109416,0.636579911,0.09517537,0.793362514,0.967239271,0.014988168,0.959295024,0.993426276,-0.080226704,0.762313388,0.885906847
1_749_MED4_genome,2,MED4,,Alternative locus ID,S,,,0.599230358,0.138781309,0.205233946,0.42316659,0.420006543,0.665154633,0.718181387,0.138774866,0.542511653,0.425140602,0.360369623,0.434842994,0.677248789,0.092608205,0.131001739,0.262408544,0.557811144,0.905626165
1_749_MED4_genome,5,MED4,,Alternative locus ID,S,,,-0.185526175,0.472127396,0.842896586,-0.106743332,0.584188358,1,0.080669571,0.707896592,0.897011447,-0.070364208,0.783698957,0.964416967,-0.032978889,0.894841849,0.988363766,0.125477065,0.559298876,0.793510444
1_749_MED4_genome,4,MED4,,Alternative locus ID,S,,,0.270995739,0.297003775,0.700302898,0.034576813,0.842842995,0.934816047,0.101575658,0.71150137,0.824363168,0.514546279,0.003986296,0.009855437,-0.221830647,0.222284882,0.384613437,0.080838964,0.665464487,0.990569285
1_75_MED4_genome,4,MED4,sufC,cluster assembly ATPase,O,sufC; Fe-S cluster assembly ATP-binding protein,K09013,0.229028193,0.386249249,0.700302898,-0.076559368,0.520634687,0.751619011,0.305039644,0.191394525,0.422607912,0.488552393,0.018546103,0.033656012,1.773431961,3.54E-13,2.27E-10,0.317187236,0.120703545,0.878494537
1_75_MED4_genome,2,MED4,sufC,cluster assembly ATPase,O,sufC; Fe-S cluster assembly ATP-binding protein,K09013,0.372635923,0.039134963,0.077264403,0.381146577,0.232783832,0.536760717,0.622937697,0.036723909,0.429731378,0.442104026,0.032128585,0.061904725,0.360913256,0.090325874,0.12834024,0.217149338,0.370702759,0.860144317
1_75_MED4_genome,5,MED4,sufC,cluster assembly ATPase,O,sufC; Fe-S cluster assembly ATP-binding protein,K09013,0.230578679,0.28816246,0.755378392,-0.142868246,0.350291548,1,0.12065695,0.516361656,0.80015908,0.04594151,0.831089983,0.975974271,0.091573905,0.724262148,0.965659515,-0.019719937,0.883777072,0.948590583
1_750_MED4_genome,4,MED4,,Alternative locus ID,S,,,0.335655691,0.222721517,0.700302898,-0.313982893,0.076842775,0.336169069,0.040719728,0.918474079,0.957865747,0.48629828,0.025178211,0.043301114,-0.531850057,0.010747206,0.046290095,-0.262569621,0.153945357,0.898889704
1_750_MED4_genome,5,MED4,,Alternative locus ID,S,,,-0.590357521,0.111751316,0.724256163,-0.057163148,0.840843391,1,-0.287650183,0.374005991,0.700058827,-0.340856827,0.324872538,0.898808268,-0.265068701,0.54104783,0.921174855,0.0271072,0.915607504,0.962852676
1_750_MED4_genome,2,MED4,,Alternative locus ID,S,,,0.633139778,0.162909494,0.232326224,0.318515162,0.574247788,0.757308577,0.703878788,0.141658412,0.542511653,0.29538104,0.539401075,0.607023706,0.932309266,0.037557785,0.061560158,0.330483134,0.489169109,0.876672303
1_751_MED4_genome,5,MED4,,Alternative locus ID,S,,,-0.353185427,0.471607372,0.842896586,0.377490615,0.391726973,1,0.226078118,0.571456478,0.827255383,0.045248916,0.924252514,0.99234312,-0.199807165,0.72447252,0.965659515,0.027253436,0.94550482,0.976570945
1_751_MED4_genome,4,MED4,,Alternative locus ID,S,,,0.033445068,0.920270946,0.956106267,0.13527129,0.576893552,0.788202357,0.282038184,0.404949339,0.593557493,0.671300327,0.001696746,0.005435582,0.453485157,0.039938671,0.117414254,0.147548221,0.415521702,0.952968986
1_751_MED4_genome,2,MED4,,Alternative locus ID,S,,,-0.244665697,0.381519034,0.461813525,-0.472225723,0.274134813,0.572405408,-0.166383761,0.707865993,0.921905472,0.180993751,0.559284978,0.626829897,-0.210882529,0.489206403,0.553408099,-0.913997675,0.078968097,0.860144317
1_752_MED4_genome,2,MED4,,,,,,0.419851523,0.147507153,0.215647824,0.536516713,0.337334138,0.611931328,0.904787929,0.022625684,0.429731378,0.413772172,0.154075326,0.215413902,0.669014925,0.02126688,0.038432433,-0.037222865,0.91101419,0.991470674
1_752_MED4_genome,5,MED4,,,,,,-0.636640116,0.046509008,0.724256163,0.412507821,0.211586899,1,-0.252094763,0.357327956,0.69541346,-0.252688838,0.538861023,0.925896266,-0.104159254,0.753757939,0.971307192,-0.041248834,0.802090838,0.904925813
1_752_MED4_genome,4,MED4,,,,,,0.4464969,0.210516184,0.700302898,-0.194990639,0.508827792,0.743879899,0.636344929,0.117318717,0.377502939,1.105931759,0.009484289,0.019300127,0.086121641,0.760343979,0.860134568,0.331115136,0.321910734,0.952968986
1_753_MED4_genome,5,MED4,,Short-chain dehydrogenase reductase (SDR),S,,,-0.397029491,0.21960065,0.724256163,-0.303780301,0.223711151,1,-0.412767071,0.137564497,0.566423064,-0.399456614,0.183484975,0.898808268,-0.198722614,0.473674067,0.898067877,-0.304749947,0.2228948,0.603459883
1_753_MED4_genome,4,MED4,,Short-chain dehydrogenase reductase (SDR),S,,,0.496251663,0.03995832,0.700302898,0.026268563,0.822191324,0.929076196,0.231334909,0.353697371,0.555562264,0.157643307,0.246119495,0.306810869,-0.07405007,0.657668488,0.776870952,-0.07604861,0.559916924,0.972450474
1_753_MED4_genome,2,MED4,,Short-chain dehydrogenase reductase (SDR),S,,,0.348453007,0.054657368,0.099240835,0.929873026,0.067107309,0.437141231,0.948046949,0.028749547,0.429731378,0.054038496,0.699663367,0.752971053,0.656979152,0.017670293,0.032733493,0.493768293,0.114211767,0.860144317
1_754_MED4_genome,2,MED4,,glutamine amidotransferase,F,,,1.331774276,0.000816261,0.006125145,1.541786434,0.061511752,0.437141231,0.665030887,0.191534294,0.597107791,1.318060948,0.00198663,0.009064885,1.709752487,0.0000315,0.000452057,0.322420229,0.322140943,0.860144317
1_754_MED4_genome,5,MED4,,glutamine amidotransferase,F,,,0.104072268,0.698204729,0.920451814,0.013263975,0.948199601,1,-0.428868853,0.046926401,0.548815156,0.009145268,0.969136327,0.997285368,-0.000521863,0.998108323,0.999676816,0.036283727,0.775347001,0.893079666
1_754_MED4_genome,4,MED4,,glutamine amidotransferase,F,,,0.977939813,0.072106556,0.700302898,0.093439999,0.638046502,0.82704948,0.981354015,0.05830133,0.366223526,1.25108575,0.000213489,0.001399704,0.690235376,0.115821518,0.248815944,-0.079671609,0.709333163,0.996426336
1_755_MED4_genome,5,MED4,,,,,,-0.468918947,0.445011426,0.831569701,-0.10699074,0.860999402,1,-0.52198692,0.292847029,0.654704188,-0.149480496,0.784184957,0.964416967,-0.508064055,0.332851276,0.893299861,-0.267244554,0.607965102,0.821308693
1_755_MED4_genome,2,MED4,,,,,,0.62678209,0.040307665,0.078770116,0.480076268,0.300683679,0.587512338,0.185793457,0.885990764,0.978836681,1.486262786,0.000257692,0.003055898,0.419706766,0.038440787,0.062580298,0.274760189,0.503010619,0.8806685
1_755_MED4_genome,4,MED4,,,,,,0.163241981,0.672557275,0.830846404,0.470668694,0.293309708,0.573192217,0.174918871,0.709953153,0.823065786,0.798363116,0.082395363,0.118032433,0.619405769,0.037878155,0.114229099,0.26867024,0.503067195,0.972450474
1_756_MED4_genome,5,MED4,,Alternative locus ID,S,,,-0.367202871,0.154186651,0.724256163,0.059118581,0.740810393,1,-0.491581142,0.071607989,0.548815156,0.279030123,0.395938837,0.900846365,-0.417438718,0.092875286,0.893299861,-0.267556065,0.12273111,0.541691373
1_756_MED4_genome,2,MED4,,Alternative locus ID,S,,,0.421672097,0.088570142,0.143888568,0.974657259,0.098076862,0.442266149,0.627879867,0.041847499,0.433186095,0.449941065,0.082264061,0.128583614,0.978965603,0.001642519,0.005285224,0.086869996,0.740595931,0.950696399
1_756_MED4_genome,4,MED4,,Alternative locus ID,S,,,0.109161308,0.700778401,0.840846539,-0.40703778,0.097183418,0.361086532,0.117932987,0.7312745,0.840681218,0.234045603,0.260791509,0.322796707,-0.624713532,0.004603575,0.025950107,-0.054226813,0.80563722,0.998840664
