GENE,t=0h,t=3h,t=6h,t=12h,t=24h,t=48h,Nitrite,Urea,ANNOTATION
PMT1882,0.843678256,0.969122313,0.267912599,0.319794218,-1.296260317,0.060270876,-0.128928022,-0.150624364,hypothetical
PMT1883,0.217159235,0.221628657,0.463378683,0.204185661,0.410467274,0.378426048,0.299331498,0.14200716,conserved hypothetical protein
PMT1884,0.028295331,-0.014376938,0.242506756,-0.440261946,0.252846227,-0.587773504,-0.151948223,0.415567053,degT putative pleiotropic regulatory protein
PMT1885,0.091386904,-0.009737705,-0.125154139,0.091159663,-0.015481992,-0.504517176,-0.096445362,0.116414008,NUDIX hydrolase
PMT1886,-0.170205391,-0.296232847,-0.359403979,-0.023011486,-0.148279712,0.623702057,0.216644348,0.247891254,folK possible2-amino-4-hydroxy-6-hydroxymethyldihydropteridinepyrophosphokinase
PMT1887,-0.404421152,-0.297173801,0.048854195,0.304459857,0.293001271,0.39073972,-0.01915022,0.074116383,"chlD Protoporphyrin IX Magnesium chelatase, ChlDsubunit"
PMT1888,-0.038471431,0.001422829,-0.419754567,-0.339243257,-0.257866587,-0.276381085,-0.362402509,-0.099576376,possible ABC transporter
PMT1889,0.040915699,0.062410102,-0.279595836,-0.208658333,0.006604701,-0.99899334,-0.021054948,-0.103062543,"possible ABC transporter, ATP binding component"
PMT1890,0.211512426,0.096418247,0.113227798,-0.172129045,0.115702671,-0.954532083,0.120362712,0.234819338,conserved hypothetical protein
PMT1891,-0.075402698,-0.034580254,-0.186084428,-0.223268593,-0.143762011,-0.529004658,-0.304602005,-0.139043226,ndhJ putative respiratory-chain NADH dehydrogenasesubunit
PMT1892,-0.06282664,0.086038452,0.043717504,-0.181386647,-0.529386365,**-1.13418798848771,-0.046965,-0.372242795,ndhK putative respiratory-chain NADH dehydrogenasesubunit
PMT1893,0.310328192,0.226418872,0.197874009,-0.231068836,-0.327749717,-0.87593544,0.046834129,-0.010496184,ndhC putative NADH Dehydrogenase subunit
PMT1894,0.365123208,0.098044796,0.053568601,0.112443706,0.120525712,0.028540323,0.191064122,0.365831102,rub probable rubredoxin
PMT1895,0.21053919,-0.015109777,0.060986463,0.024763763,0.082499023,0.107953029,0.064776673,0.216861466,conserved hypothetical protein
PMT1896,0.049339112,0.211417576,-0.184926487,-0.38131939,*-0.633623797349104,**-1.86863036150742,0.033990537,0.005402256,psbE Cytochrome b559 alpha-subunit
PMT1897,-0.115219536,0.189486752,-0.308628617,-0.193476884,*-0.66372056805809,*-1.30831491403711,0.199399537,0.183614841,psbF Cytochrome b559 beta-subunit
PMT1898,0.011022901,0.217030416,-0.141434079,-0.511909808,**-0.868997657558916,**-1.89376344754519,0.074874621,0.007128777,psbL photosystem II PsbL protein
PMT1899,0.050798381,0.335590312,-0.124706609,-0.605152239,**-1.13954858659877,**-1.60423058540373,0.161141091,0.10807469,psbJ photosytem II PsbJ protein
PMT1900,0.04150362,0.080663085,0.154694779,-0.270638779,-0.10273209,-0.399306998,0.227426539,-0.242762584,5'-methylthioadenosine phosphorylase
PMT1901,-0.326727256,-0.082463426,-0.01684925,-0.118750224,0.361881523,-0.756927128,0.327451294,-0.102095751,Initiation factor 2 subunit family
PMT1902,-0.503959294,-0.092024957,-0.123628167,0.126260627,-0.080240947,-1.888940485,0.123233245,0.277878697,possible short-chain dehydrogenase
PMT1903,-0.376575158,-0.15155277,0.022073677,-0.236917196,-1.274541085,-0.150697329,-0.276366908,-0.006265729,Putative nucleotide sugar epimerase
PMT1904,-0.157790745,0.065504036,0.008587775,-1.012137909,*-2.26285794637467,*-2.25177894180903,-0.305718072,-0.181459175,ugd UDP-glucose 6-dehydrogenase
PMT1905,0.014285984,0.126953083,-0.000775711,-0.863008734,-1.261935821,*-2.48622216176523,0.035839587,-0.29675275,hisS Histidyl-tRNA synthetase
PMT1906,-0.32159884,-0.078679899,0.413571504,-0.303867237,-0.780775223,0.403463432,0.166071925,-0.241390077,hypothetical protein
PMT1907,0.021061805,-0.010480151,-0.06841832,-1.087109222,-1.395168023,*-2.22100884188572,-0.238495563,-0.251848683,galE UDP-glucose-4-epimerase
PMT1908,-0.061820565,0.119806543,-0.093266239,-0.078616504,-0.487764516,-0.270593211,-0.011997126,0.25852564,possible sugar transferase
PMT1909,-0.05585307,-0.245372456,-0.204811801,-0.992066591,-1.158064131,-0.786225936,0.004708196,-0.062005126,"selD Selenide,water dikinase"
PMT1910,1.057753772,-0.148460653,0.446516726,-0.399419525,0.294908019,-0.51644421,-0.735018428,0.166636652,tRNA nucleotidyltransferase/poly(A) polymerase
PMT1911,0.006548424,0.315138634,-0.030937782,-0.457624501,-0.85254841,-1.588251859,-0.143840217,-0.297709781,kpsF putative polysialic acid capsule expressionprotein KpsF
PMT1912,0.01504285,-0.001203426,-0.213750287,-0.404885163,-0.295163846,-1.052355422,-0.329253009,-0.156653934,conserved hypothetical protein
PMT1913,-0.158721496,0.162464843,-0.467672376,-1.278371739,-1.956045571,-0.68207574,-0.108200992,-0.25148071,conserved hypothetical
PMT1914,0.201528066,0.139537251,-0.062744097,-1.24413912,*-1.25041820458474,**-1.96119000088285,0.132400197,*-0.905205267046789,kdsB putative 3-deoxy-manno-octulosonatecytidylyltransferase
PMT1915,0.407660136,0.173300576,0.234513459,-0.865069053,-0.686101231,**-1.75355700522694,0.331482976,*-1.00668793588161,conserved hypothetical protein
PMT1916,7.00E-05,0.035205662,0.575806049,0.123401123,0.329551358,1.019778911,0.059454281,0.08555171,conserved hypothetical
PMT1917,-0.546172262,0.050877639,-1.194850154,-1.137581517,-1.578238407,-0.732644185,-0.050979687,0.154655316,uvrD UvrD/REP helicase
PMT1918,-0.042816772,-0.105435592,-0.395587091,-0.153848359,-0.531279694,-0.626939746,0.094906415,-0.073673395,hypothetical
PMT1919,-0.31338836,-0.072927523,-0.161031826,-0.104744377,-0.564772719,-0.639194133,-0.08158742,0.194886604,hypothetical protein
PMT1920,0.082315649,-0.065162559,-0.236297278,-0.328159492,-0.515863826,0.696208591,-0.041602602,0.249219487,"glycosyl transferase, group 1"
PMT1921,0.282941573,0.081779238,-0.441659105,0.139837186,-0.664890533,0.077724123,-0.230976221,0.363930703,hypothetical
PMT1922,-0.018509418,0.093965493,0.352593151,0.39186316,-0.037005826,-0.639730565,0.081737481,-0.113177116,possible glycosyltransferase
PMT1923,0.346021448,0.113444827,0.014458547,-0.66429362,-1.399382515,-0.498851437,-0.101960941,-0.309613967,conserved hypothetical protein
PMT1924,0.15996816,0.155778374,0.368427098,-0.043526136,0.062635418,-1.447301817,0.194134349,0.015968478,conserved hypothetical protein
PMT1925,0.182476009,0.09408204,0.116009003,0.237720252,-0.282491543,**-2.03681446033164,0.174263647,-0.2340626,kdsA 3-deoxy-D-manno-octulosonic acid 8-phosphatesynthetase
PMT1926,0.077971911,-0.218151227,*-1.84513137172128,-0.949211801,0.042698585,0.407562349,0.156172182,0.188394585,"Glycosyl transferase, group 1"
PMT1927,-0.033435323,-0.130286655,0.430785187,-0.400076528,0.071318392,-0.341244461,-0.288880172,0.102182675,"putative glycosyl transferase, group 1"
PMT1928,-0.138928885,-0.192490545,0.213016116,-0.770294175,-0.273210947,-2.386100844,-0.330029946,-0.196484711,"putative glycosyl transferase, group 1"
PMT1929,0.063000762,-0.150298515,-0.421466795,-0.569241988,-0.29994787,-0.979177155,-0.127575308,0.567681798,ABC transporter transmembraneregion:ATP/GTP-binding site mot...
PMT1930,-0.072470077,-0.020757205,0.013342675,-0.059761418,0.072052576,-0.18876104,-0.137007757,0.113636019,conserved hypothetical protein
PMT1932,-0.265167819,-0.118006069,0.088984534,-0.690268002,0.058622009,-0.111516806,-0.163467906,-0.245440373,possible heme oxygenase
PMT1933,-0.486230636,-0.391250601,-0.364953658,0.192698441,-0.053773144,-0.413437463,0.195158568,0.506361493,conserved hypothetical protein
PMT1934,-0.147541731,0.02431537,0.191048461,-1.068075086,-0.249882086,0.290754711,-0.284431406,0.150266601,"Glycosyl transferase, family 2"
PMT1935,-0.263367164,0.010873021,0.193782826,-0.087093972,-0.58995395,**-1.60357186008170,-0.15155073,-0.294428045,icd Isocitrate dehydrogenase
PMT1936,0.260963487,0.079495776,-0.210491117,-0.159319866,-0.407227433,-2.005205141,-0.328563052,-0.048522207,possible DNA polymerase family B
PMT1937,0.230248053,0.117141709,0.204067094,0.23070342,0.20133076,-0.743016646,0.032794139,0.232688618,Fe-S oxidoreductase
PMT1938,-0.002095202,0.005582396,-0.541954339,0.29848902,0.322064741,-0.480541722,-0.009076324,0.366153241,conserved hypothetical protein
PMT1939,-0.452333322,-0.189003452,0.150410858,-0.577477451,-0.617761248,0.365034386,-0.130339634,0.311459685,glcE putative glycolate oxidase subunit GlcE
PMT1940,0.613419198,0.207585278,0.19690468,0.454057462,**1.25929879863435,-0.710588749,-0.583525771,**-2.05046106767261,possible Peptidase family C9
PMT1941,0.216106518,0.058699749,-0.209432971,-0.199416843,-0.134511767,*-2.42616033591697,-0.399674787,**-1.93678948658284,hypothetical protein
PMT1942,-0.071096092,0.144427643,-0.636110081,-1.472443058,-0.844359035,0.557666404,-0.019967926,-0.056512946,conserved hypothetical protein
PMT1943,-0.32176922,0.041712645,0.010970702,0.339601484,0.380282438,0.178474878,-0.023092274,-0.118195408,possible alpha/beta hydrolase superfamily
PMT1944,-0.255469006,0.192935839,0.071593205,-0.400471875,-0.458520951,*-1.00622793936179,-0.222969904,0.035998061,"putative Na+/H+ antiporter, CPA2 family"
PMT1945,-0.330643915,-0.518619945,0.420575039,-1.290265258,-0.850498604,-1.492783253,-0.606460107,-0.334967343,possible C1q domain
PMT1946,-0.043479773,0.147494779,0.145216928,0.929346664,**1.68799253585422,**2.59861613369792,0.113633219,0.412135942,Phosphorylase
PMT1947,0.253840271,0.285309989,0.196218519,-0.021913935,-0.360524798,**-1.1333695004785,0.182376162,0.534847611,conserved hypothetical
PMT1948,-0.064154185,-0.046605288,0.108808412,0.335524956,*0.821383150092296,-0.093910572,-0.357723757,0.500852321,conserved hypothetical protein
PMT1949,0.143661224,0.062170049,-0.056634985,-0.265659806,-0.078660966,0.201282465,0.194608121,0.391030123,rnc putative ribonuclease III
PMT1950,0.288700949,0.132432352,-0.030994161,0.071406473,0.014402898,-0.872501569,-0.115481335,-0.460300115,conserved hypothetical protein
PMT1951,-0.044786621,0.142132825,0.10659937,0.208973616,0.148891012,-0.99356922,-0.094155472,-0.177357437,rimM possible 16S rRNA processing protein RimM
PMT1952,-0.001488308,-0.255159545,-0.004275471,0.172237793,0.411150181,0.250212502,0.063219329,0.021063487,manC GDP-mannose pyrophosphorylase
PMT1953,-0.191320901,-0.077255993,-0.354543214,-0.441771061,-0.273788607,-0.434053409,-0.329166291,0.287401952,glmS Glutamine--fructose-6-phosphate transaminase(isomerizing)
PMT1954,-0.174040308,-0.107042738,-0.056143537,-0.154290553,-0.611054967,**-2.32914109311788,0.202012074,0.29943012,psaC Photosystem I subunit PsaC
PMT1955,-0.129436612,0.184606688,-0.037105992,-0.651764955,**-0.969906135596821,**-1.78305737017707,0.050401723,0.021817408,"acpP,acp acyl carrier protein (ACP)"
PMT1956,-0.399989613,0.066126295,-0.480188469,*-1.04910999128534,**-1.72439982077030,**-2.22277077536706,0.029726775,-0.128007261,fabF 3-oxoacyl-[acyl-carrier-protein] synthase II
PMT1957,-0.317523066,-0.029094672,-0.246812568,-0.973751536,**-1.5731538242426,**-2.11075819764784,-0.24875036,-0.021314282,"tktA, cbbT Transketolase"
PMT1958,0.205220982,0.204777997,-0.384980269,-0.192575415,-1.615851964,-1.230611846,-0.176135844,-0.262178511,rfbB NAD dependent epimerase/dehydratase family
PMT1959,0.275892406,0.230815187,-0.080599289,-0.223959014,-0.306913509,-0.492299233,0.20432319,0.528527018,putative glycosyl transferase
PMT1960,-0.219896344,-0.041016249,-0.033365657,-0.51843653,-1.09668532,-2.410030913,-0.31923194,-0.147965652,conserved hypothetical protein
PMT1961,-0.506483597,0.094941069,0.188815408,-0.572291114,-1.063808412,-0.940228384,-0.075251552,0.019298674,putative glutathione S-transferase
PMT1962,0.17319617,0.039332829,0.317402572,0.660384264,0.851165617,0.438781052,0.133938991,0.332924277,conserved hypothetical protein
PMT1963,0.11289097,0.012281707,0.217980352,0.689917546,0.527960394,-0.072783005,0.041114513,-0.456375924,rbfA Ribosome-binding factor A
PMT1964,0.164827301,0.26366974,0.071519135,0.173637632,0.387137176,0.418992702,-0.217890066,0.012574482,Possible beta-N-acetylglucosaminidase
PMT1965,-0.53705993,0.200441096,0.15203667,0.894517759,1.320818616,0.457967284,-0.32180298,-0.323666748,"Glycosyl transferase, family 2:TPR repeat"
PMT1966,-0.372931164,-0.009923116,0.205177026,0.157866508,0.22864905,0.863449317,-0.250022072,0.404918161,hemD putative uroporphyrinogen III synthase
PMT1967,-0.209606739,-0.162346144,-0.129466767,-0.394732634,-0.691508743,-1.073043495,-0.138503012,0.268961273,conserved hypothetical protein
PMT1968,-0.072928806,0.056930296,0.021051111,-0.028691896,-0.582408238,-0.286449394,-0.225310316,-0.05137721,crtQ zeta-carotene desaturase
PMT1969,-0.006465141,0.194865273,0.120855647,0.455809351,0.653222246,*0.817383521598466,0.142825632,0.213162556,conserved hypothetical protein
PMT1970,-0.042559599,0.128020304,-0.026764341,-0.213550015,-0.378889826,0.181322898,-0.222672105,-0.369377177,conserved hypothetical protein
PMT1971,-0.197037674,0.01634281,-0.127756405,-0.465794071,-0.25245697,0.16277469,-0.316888709,-0.251719623,conserved hypothetical protein
PMT1972,-0.041012072,-0.052602901,-0.291936517,-0.14455325,-0.293194398,0.201321722,-0.424445443,-0.454908614,conserved hypothetical protein in cyanobacteria
PMT1973,-0.404592393,0.028973527,-0.475588649,-0.034416682,-0.348642397,-0.63367535,-0.039108463,0.103637603,putative cell division inhibitor
PMT1974,0.063354466,0.103628007,0.169829296,-0.261968167,0.314821728,-0.135287837,-0.088627237,-0.021139315,"putative Na+/H+ antiporter, CPA1 family"
PMT1975,0.384233534,0.134563913,*0.619637534142672,0.61024416,0.721971244,0.258566713,0.376761945,0.566997071,conserved hypothetical protein
PMT1976,0.15228449,-0.004504869,0.110477318,-0.694527841,-1.251454584,-1.205113948,-0.164845572,0.139098806,unnamed product
PMT1977,-0.318787592,0.177276889,-0.421286604,-0.504165665,-0.377694486,-0.194190156,-0.244111377,0.443261102,possible heat shock protein DnaJ
PMT1978,0.03702049,0.116832782,0.034742082,-0.343360284,-1.054532244,-0.302747597,0.007111557,0.208646333,cysK2 O-acetylserine (thiol)-lyase A
PMT1979,0.023521303,0.078342489,-0.036593852,-0.012491927,0.332056361,0.081802269,0.174395954,0.237625004,som possible porin
PMT1980,-0.118041536,-0.050071436,-0.098468621,-0.352896582,-0.745593843,0.502832854,-0.236443373,0.495250093,unnamed product
PMT1981,-0.27023995,0.015657563,-1.22169759,-0.038328041,-1.498739431,-1.19702757,-0.206975826,-0.524099453,hypothetical
PMT1982,0.51704528,0.624215632,-0.579033653,-1.832698352,-1.280002315,-0.76783732,0.196042319,0.333097787,Dolichyl-phosphate-mannose-proteinmannosyltransferase
PMT1983,-0.151929352,0.027200262,-0.224856982,-0.272020815,0.255704759,-0.265468149,-0.01320894,0.591860487,conserved hypothetical protein
PMT1984,-0.223427766,0.036960225,-0.240977915,-0.38313864,-0.25286652,-1.622791274,0.149740177,0.34387216,conserved hypothetical protein
PMT1985,-0.013006178,-0.114484337,0.313709047,0.298179699,0.157488927,-0.822489841,-0.103163225,-0.340680079,possible Pectate lyase
PMT1986,0.052801702,-0.103752351,0.402800311,0.076091453,-0.170478633,**-1.59759838684214,0.104038501,-0.02451427,conserved hypothetical protein in cyanobacteria
PMT1987,0.16573373,-0.131000222,-0.253596563,0.051091735,0.096900765,-0.09917424,0.032533885,0.089238883,"possible ABC transporter, ATP-binding component"
PMT1988,0.131465557,0.224362324,0.022733793,-0.245114889,-0.211415383,-0.555559801,-0.145584709,-0.475778845,rpaA two-component response regulator
PMT1989,-0.068722668,-0.248357798,0.103399852,-0.0979606,-0.328877271,0.095525936,-0.391016187,0.15317653,"holB DNA polymerase III, delta prime subunit"
PMT1990,-0.603104141,0.057766322,-0.175320764,-2.601944326,-2.470627911,1.468411787,-0.346553893,0.248155825,Thymidylate kinase
PMT1991,0.018505588,-0.049377618,-0.038534364,-0.281239931,-0.0799966,-0.007412233,0.09152386,0.599759796,putative P-type ATPase transporter for copper
PMT1992,0.06561546,0.158750414,0.098684102,0.330350948,-0.028876552,-0.581045438,0.252054009,-0.323416006,cyanobacterial conserved hypothetical
PMT1993,-0.193171024,-0.134221871,-0.144921393,-0.205594089,0.096385825,0.715458857,0.150701861,0.081687744,radA putative DNA repair protein RadA
PMT1994,-0.014018279,-0.009278795,-0.132725376,-0.001956408,-0.153918791,-0.361599304,-0.127053696,-0.202259307,rpaB two-component response regulator
PMT1995,-0.063217708,-0.219255852,-0.044365707,-0.181117141,-0.292749415,-0.14264115,0.02806958,0.289078364,plsX fatty acid/phospholipid synthesis protein PlsX
PMT1996,-0.127618027,-0.06849583,0.208762688,0.103590898,-0.422286059,0.037789281,0.015055292,0.021254308,fabH 3-oxoacyl-[acyl-carrier-protein] synthase III
PMT1997,-0.23577835,0.149312054,0.151569669,-0.109845825,-0.397641043,-0.845259398,-0.30274484,-0.074217557,fabD Malonyl coenzyme A-acyl carrier proteintransacylase
PMT1998,-0.468471837,-0.029461698,-0.112167952,-0.458523625,-0.135488804,**-1.97521012234000,-0.075951447,0.129436298,plsC putative 1-acyl-sn-glycerol-3-phosphateacyltransferase
PMT1999,-0.006943226,-0.307636221,0.009605078,-0.658012437,-0.731447462,0.611674854,0.414466633,0.525698445,conserved hypothetical protein
PMT2000,0.292472715,0.185485294,0.15352302,0.158724846,0.245661829,*0.930494996548741,0.404355379,0.601973069,ycf34 putative Ycf34
PMT2001,0.109708057,-0.044240497,-0.560447872,-0.982501301,-0.889216668,0.039412452,-0.4387885,-0.112290939,Poly A polymerase family
PMT2002,-0.391640355,0.010577223,0.173366555,-0.249312782,*-0.906882529160676,**-1.13734279546870,-0.453781809,-0.547481721,RNA-binding region RNP-1 (RNA recognition motif)
PMT2003,-0.033595703,0.05567776,-0.133248746,-0.681315168,*-1.11553588738366,-0.370747723,-0.279178009,-0.230119786,"crtB,pys Squalene and phytoene synthases"
PMT2004,0.236988556,0.197651583,0.069501355,-0.353521646,-0.786088793,*-1.10455230762747,-0.056567491,-0.185908078,"pds,crtD phytoene desaturase"
PMT2005,0.190884944,0.127910629,0.199986875,0.712446781,0.615522396,-0.059168152,0.287728514,-0.117114469,conserved hypothetical protein
PMT2006,0.065468161,0.07084761,0.372650118,0.173099577,-0.057488425,-0.04048439,0.015437862,-0.193649306,conserved hypothetical protein
PMT2007,0.288641658,0.095369324,0.112763002,0.160881479,-0.035000022,-0.715769461,0.001942113,0.601686452,rbcR putative Rubisco transcriptional regulator
PMT2008,0.129316649,0.284564766,-0.193340103,-0.471780262,-0.28004737,-0.845002014,0.036335528,-0.16818289,conserved hypothetical protein
PMT2009,-0.297515782,-0.015138131,-0.037899562,-0.100462196,-0.043141292,0.473861993,0.033583255,0.521140106,"ndhF NADH-Ubiquinone oxidoreductase (complex I), chain5 and L:NAD..."
